Id,SalePrice
1683,182100.0
1684,173683.5
1685,167726.5
1686,173074.0
1687,169790.0
1688,186983.3333333333
1689,180799.8333333333
1690,175167.0
1691,172640.0
1692,240850.0
1693,169790.0
1694,181230.0
1695,170850.0
1696,277200.0
1697,176250.0
1698,307897.0
1699,345652.8
1700,229280.0
1701,262900.0
1702,307408.2
1703,292733.4
1704,291680.0
1705,215858.0
1706,452143.5
1707,230338.0
1708,224345.0
1709,313454.7
1710,243859.0
1711,240982.8
1712,279611.7
1713,243949.1
1714,213490.0
1715,198450.0
1716,195850.0
1717,170684.0
1718,122167.5
1719,183490.0
1720,253346.1
1721,176290.0
1722,118500.0
1723,156600.0
1724,232973.0
1725,228680.0
1726,181850.0
1727,180311.2
1728,189940.0
1729,170240.0
1730,141075.8
1731,118885.0
1732,131500.0
1733,110046.6
1734,128865.0
1735,131200.0
1736,123840.0
1737,309220.2
1738,206515.0
1739,341724.1
1740,213940.0
1741,161450.0
1742,172200.0
1743,172357.0
1744,289530.0
1745,255907.2
1746,253190.0
1747,207750.0
1748,206930.0
1749,159643.2
1750,146490.0
1751,231550.0
1752,118168.3
1753,179295.0
1754,234950.0
1755,165725.0
1756,118450.0
1757,124198.3
1758,141325.0
1759,147675.0
1760,169215.0
1761,147490.0
1762,154228.0
1763,165200.0
1764,121290.0
1765,190430.0
1766,154790.0
1767,210540.0
1768,138430.0
1769,188313.4
1770,141100.0
1771,135250.0
1772,140500.0
1773,133150.0
1774,144555.0
1775,148500.0
1776,129639.3
1777,102750.0
1778,129678.0
1779,100550.0
1780,179900.0
1781,129900.0
1782,79904.9
1783,127030.0
1784,89500.0
1785,115648.0
1786,159340.0
1787,184927.5
1788,66640.0
1789,107890.0
1790,83180.0
1791,210360.0
1792,157365.0
1793,152090.0
1794,140375.0
1795,146712.5
1796,117850.0
1797,136210.0
1798,131400.0
1799,110130.0
1800,112229.3
1801,147330.2
1802,169160.0
1803,155980.0
1804,137555.0
1805,136115.0
1806,119940.0
1807,193800.0
1808,109230.0
1809,124280.0
1810,137643.2
1811,117220.0
1812,101838.7
1813,126807.6
1814,98100.0
1815,62230.4
1816,93900.0
1817,141110.0
1818,156700.0
1819,109790.0
1820,68670.0
1821,112840.0
1822,160400.0
1823,64930.0
1824,110570.0
1825,125740.0
1826,95649.3
1827,116760.0
1828,130280.0
1829,116598.0
1830,150990.0
1831,205580.0
1832,138378.7
1833,151370.0
1834,146041.5
1835,155425.0
1836,145400.0
1837,95020.0
1838,147770.0
1839,96090.0
1840,169202.5
1841,149567.5
1842,86840.0
1843,130800.0
1844,116298.6
1845,131930.0
1846,146530.0
1847,151630.0
1848,59792.2
1849,112972.5
1850,133180.0
1851,132010.0
1852,129330.0
1853,130398.0
1854,164210.0
1855,153400.0
1856,219560.0
1857,125435.8
1858,155475.8
1859,124947.0
1860,155414.8
1861,125047.0
1862,302151.3
1863,302151.3
1864,302151.3
1865,347511.8
1866,387715.8
1867,262707.3
1868,255150.0
1869,206285.0
1870,228113.2
1871,246458.9
1872,162368.9
1873,209128.0
1874,136655.0
1875,191350.0
1876,216475.0
1877,195478.0
1878,204900.0
1879,132340.0
1880,136075.0
1881,250725.6
1882,246750.0
1883,194500.0
1884,229800.0
1885,219150.0
1886,253350.0
1887,190435.0
1888,262026.2
1889,163977.6
1890,139950.0
1891,144800.0
1892,116084.0
1893,135630.0
1894,140440.0
1895,138030.0
1896,121450.0
1897,115367.6
1898,91850.0
1899,128139.3
1900,155350.0
1901,138343.2
1902,139330.0
1903,257480.0
1904,140080.0
1905,176845.0
1906,142595.0
1907,197050.0
1908,118450.0
1909,137670.0
1910,134125.0
1911,183704.0
1912,281088.7
1913,129550.0
1914,72800.0
1915,295090.0
1916,74190.0
1917,248530.0
1918,132340.0
1919,146483.7
1920,210045.0
1921,398276.8
1922,339927.3
1923,183290.0
1924,239900.0
1925,224062.5
1926,401395.9
1927,130400.0
1928,160080.0
1929,127100.0
1930,137100.0
1931,142150.0
1932,135200.0
1933,158420.0
1934,179400.0
1935,178900.0
1936,181600.0
1937,184260.0
1938,169723.2
1939,248050.0
1940,196930.0
1941,188400.0
1942,180515.0
1943,195140.0
1944,313181.3
1945,330344.8
1946,169380.0
1947,299750.4
1948,155300.0
1949,243150.0
1950,179050.0
1951,268640.0
1952,254220.0
1953,159865.0
1954,211740.0
1955,130490.0
1956,270772.0
1957,158968.2
1958,299845.0
1959,168600.0
1960,123675.8
1961,125015.0
1962,90763.33333333334
1963,100440.0
1964,113500.0
1965,161340.0
1966,157490.0
1967,241078.4
1968,370254.4
1969,367479.6
1970,435572.0
1971,400414.6
1972,328612.4
1973,292772.0
1974,304366.3
1975,428731.1
1976,250868.9
1977,300400.0
1978,387220.8
1979,384407.9
1980,188960.0
1981,333010.0
1982,225398.0
1983,225398.0
1984,165083.3333333333
1985,215473.4
1986,200288.8
1987,177527.0
1988,181660.0
1989,182600.0
1990,220902.5
1991,200284.8
1992,207500.0
1993,174480.0
1994,245450.0
1995,183766.5
1996,245830.0
1997,305882.6
1998,347186.3
1999,241288.6
2000,292401.3
2001,257800.0
2002,230714.8
2003,279019.0
2004,267026.7
2005,208590.0
2006,233199.8
2007,268850.0
2008,177951.5
2009,197300.0
2010,169516.6666666667
2011,121187.5
2012,173664.0
2013,178750.0
2014,189400.0
2015,186200.0
2016,186550.0
2017,195480.0
2018,123450.0
2019,125728.3
2020,118040.0
2021,105876.6
2022,166398.2
2023,150098.7
2024,211940.0
2025,383576.0
2026,178049.5
2027,153565.0
2028,188975.0
2029,174050.0
2030,275293.2
2031,227763.2
2032,229413.2
2033,253776.4
2034,166990.0
2035,204270.0
2036,200840.0
2037,200840.0
2038,349795.0
2039,188313.0
2040,430640.3
2041,224833.5
2042,189215.0
2043,171943.2
2044,178110.0
2045,249680.0
2046,158490.0
2047,151140.0
2048,142100.0
2049,138360.0
2050,167480.0
2051,101250.0
2052,140370.0
2053,150380.0
2054,72532.2
2055,156290.0
2056,122150.0
2057,132870.0
2058,231090.0
2059,142730.0
2060,144190.0
2061,162040.0
2062,137902.5
2063,112140.0
2064,134195.0
2065,105575.0
2066,184983.2
2067,124540.0
2068,151705.0
2069,93989.3
2070,108517.6
2071,100750.0
2072,145840.0
2073,131920.0
2074,191500.0
2075,140298.0
2076,123900.0
2077,144280.0
2078,134670.0
2079,134710.0
2080,127620.0
2081,118317.6
2082,142050.0
2083,148362.0
2084,118758.3
2085,139780.0
2086,122300.0
2087,131695.0
2088,126285.4
2089,103840.0
2090,156654.0
2091,119730.0
2092,158050.0
2093,126658.7
2094,166379.0
2095,144090.0
2096,83799.3
2097,88440.0
2098,152140.0
2099,46833.7
2100,117650.0
2101,107490.0
2102,153995.0
2103,97700.0
2104,154250.0
2105,120280.0
2106,85330.0
2107,280947.9
2108,125200.0
2109,124480.8
2110,117378.0
2111,184515.0
2112,134070.0
2113,126390.0
2114,107250.0
2115,162220.0
2116,105198.0
2117,147570.2
2118,121850.0
2119,106000.0
2120,106700.0
2121,83490.0
2122,100390.0
2123,96600.0
2124,223890.0
2125,123500.0
2126,189540.0
2127,187143.4
2128,119340.0
2129,89890.0
2130,119600.0
2131,206140.0
2132,123090.0
2133,117660.0
2134,106450.0
2135,101449.3
2136,84450.0
2137,131830.0
2138,128900.0
2139,147485.0
2140,133875.0
2141,116298.6
2142,137875.0
2143,158695.0
2144,110650.0
2145,134975.0
2146,148225.0
2147,145193.2
2148,121740.0
2149,128390.0
2150,231950.0
2151,144460.0
2152,166330.0
2153,150280.0
2154,112650.0
2155,118207.5
2156,204710.0
2157,231480.0
2158,232180.0
2159,216640.0
2160,177365.0
2161,272617.7
2162,457613.6
2163,393170.8
2164,229080.0
2165,164015.0
2166,148740.0
2167,188010.0
2168,207500.0
2169,199090.0
2170,224807.8
2171,149345.0
2172,149115.0
2173,175607.4
2174,256768.6
2175,306600.0
2176,249520.4
2177,273480.0
2178,214563.5
2179,144203.3333333333
2180,213790.0
2181,194275.0
2182,242110.0
2183,215011.0
2184,140330.0
2185,109198.6
2186,145340.0
2187,142630.0
2188,153290.0
2189,155000.0
2190,96950.0
2191,96950.0
2192,88870.0
2193,100750.0
2194,91700.0
2195,113977.4
2196,102280.0
2197,103080.0
2198,165000.0
2199,170400.0
2200,110880.0
2201,120650.0
2202,186590.0
2203,158600.0
2204,177585.0
2205,121415.0
2206,135400.0
2207,212591.0
2208,223869.0
2209,166125.0
2210,118450.0
2211,111950.0
2212,120850.0
2213,107970.0
2214,137640.0
2215,105449.3
2216,148220.0
2217,66080.4
2218,77500.0
2219,86150.0
2220,57932.2
2221,278840.0
2222,246640.0
2223,292419.8
2224,230797.8
2225,143114.0
2226,194180.0
2227,191050.0
2228,252562.1
2229,223422.5
2230,161721.5
2231,204460.8
2232,186790.0
2233,172253.7
2234,208225.0
2235,211440.0
2236,268050.0
2237,372699.2
2238,199940.0
2239,115598.0
2240,175015.0
2241,148800.0
2242,132720.0
2243,125180.0
2244,113240.0
2245,92730.0
2246,140290.0
2247,110276.66666666667
2248,121690.0
2249,129750.0
2250,136700.0
2251,124817.4
2252,183025.0
2253,164739.0
2254,186400.0
2255,196300.0
2256,187113.0
2257,199640.0
2258,181300.0
2259,184460.0
2260,149100.0
2261,183704.0
2262,216650.0
2263,325160.0
2264,400614.4
2265,162913.7
2266,278759.3
2267,289800.0
2268,394456.1
2269,164910.0
2270,176263.5
2271,240017.0
2272,210900.0
2273,166170.0
2274,166080.0
2275,197703.7
2276,175520.0
2277,179100.0
2278,159150.0
2279,133325.0
2280,112038.2
2281,169029.6
2282,167913.2
2283,92716.66666666667
2284,112900.0
2285,144260.0
2286,117638.3
2287,354500.0
2288,288459.3
2289,369126.1
2290,416289.8
2291,327708.9
2292,378375.9
2293,415264.4
2294,406906.6
2295,426796.2
2296,291847.1
2297,306100.0
2298,351869.8
2299,409269.7
2300,309555.0
2301,272457.8
2302,232680.0
2303,270386.1
2304,270115.3
2305,176035.4
2306,176035.4
2307,181960.8
2308,227906.1
2309,265982.5
2310,222803.0
2311,182100.0
2312,183923.5
2313,169666.5
2314,157697.0
2315,167570.2
2316,171493.2
2317,171927.9
2318,173428.5
2319,176633.5
2320,180675.5
2321,230933.4
2322,171296.0
2323,174990.0
2324,168790.0
2325,227900.0
2326,167890.0
2327,217940.0
2328,218840.0
2329,183590.0
2330,174220.0
2331,398860.3
2332,422588.4
2333,319764.3
2334,289554.0
2335,245000.0
2336,314764.3
2337,216676.0
2338,258293.0
2339,230963.2
2340,403409.8
2341,227267.0
2342,235906.1
2343,215164.0
2344,250480.3
2345,252994.0
2346,217130.0
2347,217021.0
2348,234476.3
2349,164390.0
2350,271619.0
2351,257506.1
2352,253286.1
2353,200410.0
2354,112420.0
2355,163789.0
2356,148980.0
2357,222293.0
2358,202800.0
2359,122925.0
2360,127290.0
2361,141115.0
2362,288250.0
2363,134520.0
2364,149810.0
2365,223468.0
2366,181200.0
2367,253490.0
2368,191711.8
2369,237340.0
2370,173800.0
2371,172750.0
2372,191160.0
2373,245116.0
2374,307530.0
2375,243700.0
2376,262300.0
2377,275400.0
2378,142720.0
2379,200750.0
2380,149840.0
2381,159458.7
2382,183250.0
2383,228228.0
2384,246929.0
2385,151195.0
2386,145900.0
2387,126900.0
2388,106376.4
2389,119259.3
2390,136855.0
2391,127665.0
2392,128730.8
2393,165500.0
2394,148165.0
2395,201200.0
2396,149690.0
2397,203300.0
2398,123860.0
2399,79060.0
2400,60773.3
2401,126990.0
2402,135450.0
2403,163600.0
2404,142060.0
2405,140043.7
2406,136700.0
2407,128720.0
2408,132950.0
2409,135335.0
2410,158480.0
2411,116381.6
2412,151340.0
2413,125260.0
2414,132400.0
2415,149550.0
2416,125925.0
2417,136780.0
2418,126750.0
2419,139930.0
2420,113800.8
2421,139290.0
2422,112440.8
2423,114340.0
2424,150990.0
2425,175800.0
2426,128540.0
2427,124730.0
2428,150230.0
2429,110825.8
2430,130925.0
2431,108378.3
2432,135640.0
2433,142780.0
2434,131000.0
2435,141540.0
2436,100400.0
2437,121600.0
2438,126640.0
2439,118550.0
2440,122650.0
2441,103917.5
2442,104450.0
2443,110489.3
2444,111090.0
2445,94250.0
2446,109330.0
2447,200990.0
2448,138118.7
2449,102280.0
2450,162670.0
2451,136967.5
2452,232500.0
2453,91470.0
2454,119850.0
2455,111240.0
2456,110800.8
2457,118660.4
2458,99670.0
2459,113025.0
2460,144000.0
2461,118675.0
2462,135820.0
2463,106190.8
2464,207443.4
2465,124100.0
2466,120450.0
2467,164040.0
2468,101580.0
2469,103597.6
2470,204550.0
2471,245780.0
2472,215040.0
2473,122975.0
2474,105280.0
2475,240300.0
2476,117250.0
2477,129120.0
2478,158580.0
2479,118545.0
2480,138100.0
2481,133400.0
2482,130950.0
2483,117450.0
2484,130575.0
2485,126780.0
2486,149940.0
2487,175000.0
2488,147645.0
2489,142790.0
2490,145990.0
2491,99020.0
2492,182700.0
2493,111759.3
2494,141200.0
2495,102653.6
2496,235394.0
2497,138685.0
2498,100294.9
2499,100240.0
2500,129118.0
2501,119100.0
2502,145785.0
2503,105460.0
2504,187550.0
2505,209240.0
2506,279120.5
2507,350791.5
2508,279120.5
2509,215101.0
2510,235080.2
2511,194088.5
2512,219397.3
2513,225690.0
2514,233200.0
2515,148690.0
2516,157039.0
2517,139630.0
2518,127387.5
2519,230500.0
2520,201240.0
2521,186550.0
2522,220490.0
2523,139290.0
2524,138150.0
2525,137205.0
2526,138530.0
2527,126290.0
2528,139190.0
2529,131230.0
2530,109032.5
2531,237660.0
2532,230400.0
2533,195840.0
2534,250450.0
2535,308700.0
2536,228380.0
2537,201550.0
2538,193058.0
2539,182050.0
2540,174470.6
2541,176816.5
2542,168114.0
2543,128875.0
2544,141890.0
2545,118257.6
2546,159190.0
2547,145895.0
2548,147935.8
2549,160428.5
2550,610806.4
2551,146400.0
2552,137875.0
2553,96950.0
2554,127240.0
2555,92050.0
2556,93719.1
2557,117250.0
2558,145138.7
2559,137100.0
2560,117390.0
2561,154466.6666666667
2562,108150.0
2563,143620.0
2564,163600.0
2565,90479.3
2566,131830.0
2567,120300.0
2568,181360.0
2569,176550.0
2570,118450.0
2571,211540.0
2572,200150.0
2573,239927.0
2574,286340.0
2575,136140.0
2576,136840.0
2577,166864.0
2578,101000.0
2579,76290.0
2580,155430.0
2581,142815.0
2582,117700.0
2583,254740.0
2584,155300.0
2585,187250.0
2586,213110.0
2587,188700.0
2588,135088.3
2589,142880.0
2590,239000.0
2591,224641.0
2592,254747.0
2593,244406.1
2594,175529.5
2595,203150.0
2596,321990.2
2597,206485.0
2598,298730.0
2599,353563.0
2600,141890.0
2601,141000.0
2602,85560.0
2603,90393.33333333333
2604,81823.33333333333
2605,84700.0
2606,137690.0
2607,166990.0
2608,200100.0
2609,157090.0
2610,100800.0
2611,141885.0
2612,151733.7
2613,121690.0
2614,118250.0
2615,150150.0
2616,132140.0
2617,167935.0
2618,190030.0
2619,262917.2
2620,172120.0
2621,186070.0
2622,209550.0
2623,245268.5
2624,305865.8
2625,298740.0
2626,168240.0
2627,185744.0
2628,421017.7
2629,417477.2
2630,324986.2
2631,434113.5
2632,397775.1
2633,283920.0
2634,362815.2
2635,143525.0
2636,201830.0
2637,153210.0
2638,269685.0
2639,188514.0
2640,149280.0
2641,118100.0
2642,196933.2
2643,114665.0
2644,131240.0
2645,92680.0
2646,89680.0
2647,91800.0
2648,142291.66666666666
2649,140520.0
2650,142620.0
2651,158950.0
2652,438345.4
2653,260410.0
2654,278317.2
2655,375759.8
2656,305964.9
2657,283215.4
2658,267373.0
2659,311371.9
2660,313651.8
2661,311610.0
2662,346308.7
2663,273852.9
2664,265982.5
2665,326968.7
2666,272606.1
2667,166964.2
2668,162284.0
2669,174005.7
2670,283719.3
2671,162284.0
2672,184571.4
2673,205888.4
2674,187675.0
2675,165237.0
2676,180849.8333333333
2677,189890.0
2678,266429.1
2679,262129.9
2680,275570.0
2681,428204.6
2682,306088.9
2683,417183.7
2684,299321.3
2685,327707.3
2686,249278.0
2687,272510.0
2688,229413.2
2689,197738.0
2690,463399.6
2691,198200.0
2692,112787.5
2693,201408.0
2694,118120.0
2695,177516.6666666667
2696,177599.8333333333
2697,200850.0
2698,193200.0
2699,185353.2
2700,170570.0
2701,156960.0
2702,127570.0
2703,144080.0
2704,143520.0
2705,125400.0
2706,121400.0
2707,126390.0
2708,130915.0
2709,108600.0
2710,126500.0
2711,268740.0
2712,314207.3
2713,175970.0
2714,151643.46666666667
2715,172550.0
2716,174805.2
2717,167740.5
2718,245303.5
2719,143185.0
2720,177825.0
2721,141040.0
2722,168000.0
2723,142550.0
2724,123140.0
2725,130920.0
2726,135130.0
2727,148355.0
2728,160280.0
2729,147240.0
2730,135345.0
2731,109800.0
2732,122925.0
2733,163240.0
2734,141550.0
2735,131290.0
2736,141665.0
2737,131435.0
2738,139690.0
2739,151540.0
2740,147000.0
2741,145680.0
2742,146695.0
2743,133700.0
2744,146770.0
2745,140940.0
2746,131998.0
2747,145450.0
2748,117599.3
2749,113930.0
2750,136390.0
2751,112750.0
2752,276830.0
2753,150300.0
2754,170300.0
2755,136540.0
2756,91955.0
2757,81870.0
2758,78412.2
2759,150730.0
2760,134893.2
2761,141350.0
2762,149665.0
2763,232600.0
2764,178233.5
2765,316575.0
2766,111240.0
2767,93700.0
2768,134390.0
2769,139880.0
2770,148050.0
2771,127618.3
2772,114235.0
2773,125940.0
2774,136020.0
2775,126802.5
2776,157180.0
2777,162983.5
2778,155290.0
2779,110840.0
2780,113948.0
2781,96550.0
2782,98878.3
2783,91587.6
2784,126625.0
2785,139443.2
2786,66021.1
2787,111698.3
2788,77200.0
2789,234873.0
2790,92940.0
2791,125815.0
2792,99000.0
2793,147790.0
2794,97027.6
2795,125580.4
2796,97000.0
2797,239484.0
2798,135270.0
2799,115400.0
2800,81629.3
2801,114090.0
2802,112550.0
2803,207440.0
2804,153935.8
2805,96550.0
2806,102200.0
2807,149180.0
2808,136180.0
2809,133415.0
2810,140000.0
2811,164755.0
2812,146715.0
2813,178755.0
2814,178755.0
2815,104678.3
2816,278516.1
2817,131540.0
2818,120405.0
2819,168040.0
2820,127695.0
2821,115475.0
2822,179750.0
2823,238897.0
2824,149070.0
2825,149750.8
2826,138030.0
2827,132265.0
2828,197970.0
2829,185840.0
2830,237638.4
2831,192180.0
2832,230850.0
2833,251285.0
2834,214630.0
2835,224040.0
2836,190600.0
2837,168975.0
2838,149380.0
2839,177250.0
2840,187660.0
2841,195730.0
2842,208130.0
2843,149550.0
2844,146745.0
2845,130450.0
2846,201430.0
2847,205275.0
2848,210865.0
2849,222150.0
2850,268001.3
2851,228222.5
2852,231400.0
2853,225100.0
2854,138483.3333333333
2855,205370.0
2856,202632.5
2857,190100.0
2858,195283.4
2859,138600.0
2860,122750.0
2861,144340.0
2862,198300.0
2863,118350.0
2864,274330.0
2865,144800.0
2866,134287.5
2867,82250.0
2868,122450.0
2869,132840.0
2870,138883.2
2871,104138.7
2872,66871.1
2873,111450.0
2874,125570.0
2875,113125.9
2876,158445.0
2877,115800.0
2878,156450.0
2879,105420.0
2880,117317.6
2881,128080.0
2882,137400.0
2883,175515.0
2884,188690.0
2885,166800.0
2886,166550.0
2887,115070.0
2888,119550.0
2889,74450.0
2890,75200.0
2891,147680.0
2892,67681.1
2893,109890.0
2894,56130.0
2895,286330.0
2896,263850.0
2897,191620.0
2898,190390.0
2899,238900.0
2900,151890.0
2901,176750.0
2902,175103.2
2903,350175.8
2904,332462.8
2905,116240.0
2906,194140.0
2907,114100.0
2908,132100.0
2909,151300.0
2910,85850.0
2911,85560.0
2912,156040.0
2913,80133.33333333333
2914,81823.33333333333
2915,81823.33333333333
2916,80133.33333333333
2917,169965.0
2918,103100.0
2919,237950.0
